doc_id;label;grid;parent_grid;grid_label;grid_reason;city;country
408328;APHP Henri Mondor;grid.411388.7;;Centre hospitalier universitaire Henri-Mondor;Matching variants "APHP Henri Mondor" / "CHU Henri-Mondor";Créteil;France
21885;Application Couches Minces;grid.481881.c;;ACM Instruments (United Kingdom);Matching URL "acm" / label "Application Couches Minces";instruments;united kingdom
129768;Aquarium La Rochelle;grid.477131.7;;Centre Hospitalier de La Rochelle;Matching variants "Aquarium La Rochelle" / "Centre Hospitalier de La Rochelle" + Matching cities la rochelle / La Rochelle;La Rochelle;France
129537;Aquitaine;grid.438539.0;;Topos Aquitaine;Matching variants "Aquitaine" / "Topos Aquitaine";topos;France
13115;AR Electronique;grid.461998.b;grid.121334.6;Institut d'Electronique et des Systèmes;Matching variants "AR Electronique" / "Institut d’Électronique du Sud";Montpellier;France
216715;Arcadis;grid.438157.c;;Arcadis (Canada);Matching variants "Arcadis" / "Arcadis (Canada)";Vancouver;Canada
157649;ArcelorMittal;grid.81167.39;;ArcelorMittal (Spain);Matching variants "ArcelorMittal" / "ArcelorMittal (Spain)";arcelormittal;spain
59544;ARCELORMITTAL;grid.81167.39;;ArcelorMittal (Spain);Matching variants "ARCELORMITTAL" / "ArcelorMittal (Spain)";arcelormittal;spain
123203;ArcelorMittal Gandrange;grid.13687.3b;;ArcelorMittal (France);Matching variants "ArcelorMittal Gandrange" / "ArcelorMittal (France)";arcelormittal;france
329815;ArcelorMittal Inox Brasil;grid.81167.39;;ArcelorMittal (Spain);Matching variants "ArcelorMittal Inox Brasil" / "ArcelorMittal (Spain)";arcelormittal;spain
438928;Archives d'Etat de Genève;grid.482972.2;;Archives d'État de Genève;Matching variants "Archives d'Etat de Genève" / "Archives d'État de Genève";Geneva;Switzerland
399084;ARC-TEAM;grid.455653.4;;TEAM;Matching variants "ARC-TEAM" / "TEAM";Derby;United States
349857;Argentina;grid.422981.4;;Tenaris (Argentina);Matching variants "Argentina" / "Tenaris (Argentina)" + Matching countries argentina / argentina;Buenos Aires;argentina
96574;ARKEMA;grid.450389.3;;Arkema (Canada);Matching variants "ARKEMA" / "Arkema (Canada)";Bécancour;Canada
89435;Arkema;grid.450389.3;;Arkema (Canada);Matching variants "ARKEMA" / "Arkema (Canada)";Bécancour;Canada
101769;Arkéma;grid.450389.3;;Arkema (Canada);Matching variants "Arkéma" / "Arkema (Canada)";Bécancour;Canada
20298;Arkema, Cerdato;grid.450389.3;;Arkema (Canada);Matching variants "Arkema, Cerdato" / "Arkema (Canada)";Bécancour;Canada
356487;Arla Foods;grid.432104.0;;Arla Foods (Denmark);Matching variants "Arla Foods" / "Arla Foods (Denmark)";Aarhus;Denmark
300104;ARMINES;grid.11543.32;;ARMINES;Matching variants "ARMINES" / "ARMINES";Paris;France
109864;Armines - DAE;grid.11543.32;;ARMINES;Matching variants "Armines - DAE" / "ARMINES";Paris;France
171069;Armines-DAE;grid.11543.32;;ARMINES;Matching variants "Armines-DAE" / "ARMINES";Paris;France
194514;Arqade;grid.424401.7;grid.11417.32;Toulouse School of Economics;Matching variants "Toulouse School of Economics Arqade" / "Toulouse School of Economics";Toulouse;France
422275;Artelia;grid.426373.7;;Artelia (France);Matching variants "Artelia" / "Artelia (France)";artelia;france
422175;ARTELIA;grid.426373.7;;Artelia (France);Matching variants "ARTELIA" / "Artelia (France)";artelia;france
244572;Artelys;grid.432172.1;;Artelys (France);Matching variants "Artelys" / "Artelys (France)";artelys;france
349868;Artesis Hogeschool Antwerpen;grid.454226.3;;Artesis Plantijn Hogeschool Antwerpen;Matching variants "Artesis Hogeschool Antwerpen" / "Artesis Plantijn Hogeschool Antwerpen";Antwerp;Belgium
325727;Ascométal;grid.424236.5;;Ascometal (France);Matching variants "Ascométal" / "Ascometal (France)";ascometal;france
323624;ASI RIKEN;grid.474690.8;grid.7597.c;RIKEN Brain Science Institute;Matching variants "ASI RIKEN" / "RIKEN-BSI";Wako;Japan
327354;Asklepios Fachkliniken;grid.476137.0;;Asklepios Fachkliniken München-Gauting;Matching variants "Asklepios Fachkliniken" / "Asklepios Fachkliniken München-Gauting";Gauting;Germany
327114;Asklepios Klinik St. Georg Hamburg;grid.476141.1;;Asklepios Kliniken Hamburg;Matching variants "Asklepios Klinik St. Georg Hamburg" / "Asklepios Kliniken Hamburg Germany" + Matching cities hamburg / hamburg;hamburg;Germany
361357;Asklepios Westklinikum Hamburg;grid.476141.1;;Asklepios Kliniken Hamburg;Matching variants "Asklepios Westklinikum Hamburg" / "Asklepios Kliniken Hamburg" + Matching cities hamburg / hamburg;hamburg;Germany
353622;Asociación de la Industria Navarra;grid.424296.f;;Asociación de la Industria Navarra;Matching variants "Asociación de la Industria Navarra" / "Asociación de la Industria Navarra";Pamplona;Spain
439557;Assistance Public - Hôpitaux de Marseille, La Conception;grid.414336.7;;Assistance Publique Hôpitaux de Marseille;Matching variants "Assistance Public - Hôpitaux de Marseille, La Conception" / "Assistance Publique Hôpitaux de Marseille";Marseille;France
300073;Assistance Publique - Hôpitaux de Marseille;grid.414336.7;;Assistance Publique Hôpitaux de Marseille;Matching variants "Assistance Publique - Hôpitaux de Marseille" / "Assistance Publique Hôpitaux de Marseille";Marseille;France
432760;Assistance Publique des Hôpitaux de Marseille;grid.414336.7;;Assistance Publique Hôpitaux de Marseille;Matching variants "Assistance Publique des Hôpitaux de Marseille" / "Assistance Publique Hôpitaux de Marseille";Marseille;France
355602;Assistance Publique des Hôpitaux de St Etienne;grid.50550.35;;Assistance Publique -Hopitaux De Paris;Matching variants "Assistance Publique des Hôpitaux de St Etienne" / "Assistance Publique -Hopitaux De Paris";Paris;France
337245;ASSTRA;grid.431831.c;;ASSTRA - Associazione Trasporti;Matching acronym "ASSTRA" / label "ASSTRA";Rome;Italy
334626;Aston Universiy;grid.7273.1;;Aston University;Matching variants "Aston Universiy" / "Aston University";Birmingham;United Kingdom
306948;AstraZeneca;grid.476017.3;;AstraZeneca (Japan);Matching variants "AstraZeneca" / "AstraZeneca (Japan)";astrazeneca;japan
306325;AstraZeneca R&D;grid.476017.3;;AstraZeneca (Japan);Matching variants "AstraZeneca R&D" / "AstraZeneca (Japan)";astrazeneca;japan
333584;AstraZeneca R&D Mölndal;grid.476010.4;;AstraZeneca (Poland);Matching variants "AstraZeneca R&D Mölndal" / "AstraZeneca (Poland)";astrazeneca;poland
344796;AstraZeneca UK Ltd;grid.424144.3;;AstraZeneca (Canada);Matching variants "AstraZeneca UK Ltd" / "AstraZeneca (Canada)";Mississauga;Canada
303471;Atatürk Üniversitesi;grid.411445.1;;Atatürk University;Matching variants "Atatürk Üniversitesi" / "Atatürk Üniversitesi";Erzurum;Turkey
311679;Atelier Studio Associato;grid.474170.1;;Studio Associato Gaia;Matching variants "Atelier Studio Associato" / "Studio Associato Gaia";Genoa;Italy
345890;Atkins;grid.423011.5;;Atkins (United Kingdom);Matching variants "Atkins" / "WS Atkins" + Matching cities atkins / atkins;atkins;united kingdom
332718;Atkins Rail;grid.423011.5;;Atkins (United Kingdom);Matching variants "Atkins Rail" / "WS Atkins";atkins;united kingdom
329789;Atomic Weapons Establishment;grid.63833.3d;;Atomic Weapons Establishment;Matching variants "Atomic Weapons Establishment" / "Atomic Weapons Establishment";Reading;United Kingdom
227825;Audionamix;grid.463786.8;;Audionamix (France);Matching variants "Audionamix" / "Audionamix (France)";Paris;France
337666;Augenklinik rechts der Isar, Technische Universität München;grid.461835.d;;Frauenklinik der Technischen Universität München;Matching variants "Augenklinik rechts der Isar, Technische Universität München" / "Frauenklinik der Technischen Universität München Munich Germany";Munich;Germany
320406;Augsburg Coll.;grid.252549.d;;Augsburg College;Matching variants "Augsburg Coll." / "Augsburg College";Minneapolis;United States
208533;Australian Synchrotron;grid.248753.f;;Australian Synchrotron;Matching variants "Australian Synchrotron" / "Australian Synchrotron";Melbourne;Australia
331243;Autism Speaks;grid.427598.5;;Autism Speaks;Matching variants "Autism Speaks" / "Autism Speaks";New York;United States
331632;Autodesk;grid.450438.e;;Autodesk (Canada);Matching variants "Autodesk" / "Autodesk (Canada)";Montreal;Canada
340507;Averbis;grid.432091.d;;Averbis (Germany);Matching variants "Averbis" / "Averbis (Germany)";averbis;germany
331000;Ayanda Biosystem;grid.432192.f;;Ayanda Biosystems (Switzerland);Matching variants "Ayanda Biosystem" / "Ayanda Biosystems (Switzerland)";Lausanne;switzerland
345759;Azienda Ospedaliera di Padova;grid.411474.3;;Azienda Ospedaliera di Padova;Matching variants "Azienda Ospedaliera di Padova" / "Azienda Ospedaliera di Padova";Padua;Italy
327014;Azienda Ospedaliera Universitaria Policlinico di Palermo;grid.412510.3;;Azienda Ospedaliera Universitaria Policlinico "Paolo Giaccone" di Palermo;Matching variants "Azienda Ospedaliera Universitaria Policlinico di Palermo" / "Azienda Ospedaliera Universitaria Policlinico "Paolo Giaccone" di Palermo";Palermo;Italy
347460;Azienda Ospedaliera-Universita di Padova;grid.411474.3;;Azienda Ospedaliera di Padova;Matching variants "Azienda Ospedaliera-Universita di Padova" / "Azienda Ospedaliera di Padova";Padua;Italy
322465;Azienda Policlinico;grid.413363.0;;Policlinico di Modena;Matching variants "Azienda Policlinico" / "Policlinico di Modena";Modena;Italy
341835;AZTI - Tecnalia;grid.13753.33;;Tecnalia;Matching variants "AZTI - Tecnalia" / "Tecnalia";San Sebastian;Spain
360422;AZTI Tecnalia;grid.13753.33;;Tecnalia;Matching variants "AZTI Tecnalia" / "Tecnalia";San Sebastian;Spain
346962;AZTI-Tecnalia;grid.13753.33;;Tecnalia;Matching variants "AZTI-Tecnalia" / "Tecnalia";San Sebastian;Spain
388708;B;grid.462743.0;grid.412130.5;Géosciences Montpellier;Matching variants "Géosciences Montpellier B" / "Géosciences Montpellier";montpellier;France
408023;B. Braun Melsungen AG;grid.462046.2;;B. Braun Melsungen (Germany);Matching variants "B. Braun Melsungen AG" / "B. Braun Melsungen (Germany)";melsungen;germany
324812;Babes-Bolayi Universtity;grid.7399.4;;Babeș-Bolyai University;Matching variants "Babes-Bolayi Universtity" / "Babeș-Bolyai University";Cluj-Napoca;Romania
318407;Babes-Bolyai Universit;grid.7399.4;;Babeș-Bolyai University;Matching variants "Babes-Bolyai Universit" / "Babeș-Bolyai University";Cluj-Napoca;Romania
184059;Bactériologie;grid.411162.1;;Centre Hospitalier Universitaire de Poitiers;Matching variants "CHU de Poitiers Bactériologie" / "CHU Poitiers";Poitiers;France
325663;Baden-Württemberg;grid.461748.8;;Landesarchiv Baden Württemberg;Matching variants "Baden-Württemberg" / "Landesarchiv Baden Württemberg";Stuttgart;Germany
327017;Banc de Sang i Teixits de Catalunya;grid.438280.5;;Banc de Sang i Teixits;Matching variants "Banc de Sang i Teixits de Catalunya" / "Banc de Sang i Teixits";Barcelona;Spain
321979;Bar Ilan Univ;grid.22098.31;;Bar-Ilan University;Matching variants "Bar Ilan Univ" / "Bar-Ilan University";Ramat Gan;Israel
323493;Barcelona;grid.454240.3;;Barcelona Graduate School of Economics;Matching variants "Barcelona" / "Barcelona GSE" + Matching cities barcelona / Barcelona;Barcelona;Spain
351403;Barcelona City Council;grid.466653.4;;Barcelona Provincial Council;Matching variants "Barcelona City Council" / "Barcelona Provincial Council";Barcelona;Spain
321033;Bari Univ.;grid.7644.1;;University of Bari Aldo Moro;Matching variants "Bari Univ." / "University of Bari";Bari;Italy
403008;bas;grid.462743.0;grid.412130.5;Géosciences Montpellier;Matching variants "Géosciences Montpellier bas" / "Géosciences Montpellier";montpellier;France
313904;BASF;grid.418235.9;;BASF (United States);Matching variants "BASF" / "BASF SE";basf;united states
313683;BASF AG;grid.418235.9;;BASF (United States);Matching variants "BASF AG" / "BASF SE";basf;united states
347902;BASF SE;grid.418235.9;;BASF (United States);Matching variants "BASF SE" / "BASF SE";basf;united states
351590;BASF SE, GKD/P;grid.418235.9;;BASF (United States);Matching variants "BASF SE, GKD/P" / "BASF SE";basf;united states
341408;Baskent universitesi;grid.411548.d;;Başkent University;Matching variants "Baskent universitesi" / "Başkent Üniversitesi";Ankara;Turkey
318364;Basler & Hofmann;grid.433693.8;;Basler & Hofmann (Switzerland);Matching variants "Basler & Hofmann" / "Basler & Hofmann (Switzerland)";Zurich;switzerland
325602;Basse-Normandie;grid.412043.0;;Université de Caen Basse-Normandie;Matching variants "Basse-Normandie" / "Université de Caen Basse-Normandie";Caen;France
348689;Bath Spa Univeristy;grid.252874.e;;Bath Spa University;Matching variants "Bath Spa Univeristy" / "Bath Spa University";Bath;United Kingdom
320173;Battelle;grid.471129.8;;Battelle;Matching variants "Battelle" / "Battelle" + Matching cities battelle / battelle;battelle;Switzerland
359717;Battelle Ingenieurtechnik GmbH;grid.423961.b;;Battelle Ingenieurtechnik (Germany);Matching variants "Battelle Ingenieurtechnik GmbH" / "Battelle Ingenieurtechnik (Germany)";Eschborn;Germany
302090;Bauhaus-Universität Weimar;grid.41315.32;;Bauhaus University, Weimar;Matching variants "Bauhaus-Universität Weimar" / "Bauhaus University, Weimar";Weimar;Germany
319618;Bayer;grid.481586.6;;Bayer (Japan);Matching variants "Bayer" / "Bayer (Japan)" + Matching cities bayer / bayer;bayer;japan
309578;Bayer AG;grid.481586.6;;Bayer (Japan);Matching variants "Bayer AG" / "Bayer (Japan)";bayer;japan
154822;Bayer CropScience;grid.423974.f;;Bayer CropScience (Belgium);Matching variants "Bayer CropScience" / "Bayer CropScience (Belgium)";Diegem;Belgium
306395;Bayer Cropscience;grid.423974.f;;Bayer CropScience (Belgium);Matching variants "Bayer Cropscience" / "Bayer CropScience (Belgium)";Diegem;Belgium
27285;Bayer Cropscience - Bioscience;grid.423974.f;;Bayer CropScience (Belgium);Matching variants "Bayer Cropscience - Bioscience" / "Bayer CropScience (Belgium)";Diegem;Belgium
453075;Bayer S.A.S;grid.481586.6;;Bayer (Japan);Matching variants "Bayer S.A.S" / "Bayer (Japan)";bayer;japan
308514;BAYER-CROPSCIENCE;grid.423974.f;;Bayer CropScience (Belgium);Matching variants "BAYER-CROPSCIENCE" / "Bayer CropScience (Belgium)";Diegem;Belgium
367837;Bayreuth Universität;grid.7384.8;;University of Bayreuth;Matching variants "Bayreuth Universität" / "University of Bayreuth";Bayreuth;Germany
333704;Beaumont Hopsital;grid.427918.1;grid.461921.9;Beaumont Hospital;Matching variants "Beaumont Hopsital" / "Beaumont Hospital";Royal Oak;United States
265570;Beicip;grid.432586.e;;Beicip Franlab (France);Matching variants "Franlab Beicip" / "Beicip Franlab (France)";Rueil-Malmaison;France
91695;BEICIP FRANLAB;grid.432586.e;;Beicip Franlab (France);Matching variants "BEICIP FRANLAB" / "Beicip Franlab (France)";Rueil-Malmaison;France
83247;Beicip Franlab;grid.432586.e;;Beicip Franlab (France);Matching variants "Beicip Franlab" / "Beicip Franlab (France)";Rueil-Malmaison;France
203729;BEICIP-FRANLAB;grid.432586.e;;Beicip Franlab (France);Matching variants "BEICIP-FRANLAB" / "Beicip Franlab (France)";Rueil-Malmaison;France
119162;Beicip-Franlab;grid.432586.e;;Beicip Franlab (France);Matching variants "Beicip-Franlab" / "Beicip Franlab (France)";Rueil-Malmaison;France
310831;Beiersdorf AG;grid.432589.1;;Beiersdorf (Germany);Matching variants "Beiersdorf AG" / "Beiersdorf (Germany)";beiersdorf;germany
244767;Bekaert;grid.424002.0;;Bekaert (Belgium);Matching variants "Bekaert" / "Bekaert (Belgium)";bekaert;belgium
380237;Bergische Universität Wuppertal;grid.7787.f;;University of Wuppertal;Matching variants "Bergische Universität Wuppertal" / "University of Wuppertal";Wuppertal;Germany
302602;Betriebsforschungsinstitut;grid.426621.5;;VDEh-Betriebsforschungsinstitut;Matching variants "Betriebsforschungsinstitut" / "VDEh-Betriebsforschungsinstitut";Dusseldorf;Germany
344808;BGC;grid.450485.8;;BGC Engineering (Canada);Matching URL "bgc" / label "BGC";Vancouver;Canada
325757;Bialystok Med Univ;grid.25588.32;;University of Białystok;Matching variants "Bialystok Med Univ" / "University of Białystok";Białystok;Poland
308438;Bielefeld Universität;grid.7491.b;;Bielefeld University;Matching variants "Bielefeld Universität" / "Bielefeld University" + Matching cities bielefeld / Bielefeld;Bielefeld;Germany
352853;Biocant;grid.423312.5;;Biocant;Matching variants "Biocant" / "Biocant";Cantanhede;Portugal
341118;Biocenter;grid.473822.8;;Vienna Biocenter;Matching variants "Biocenter" / "Vienna Biocenter";Vienna;Austria
339458;Biochemistry;grid.481814.0;grid.418331.c;Institute of Biochemistry;Matching variants "Biochemistry" / "Institute of Biochemistry";Szeged;Hungary
430129;Biochimie Bactérienne;grid.469471.9;grid.456999.e;Laboratoire de Chimie Bactérienne;Matching variants "Biochimie Bactérienne" / "Laboratoire de Chimie Bactérienne";Marseille;France
199522;Bioclinica SAS;grid.430790.9;;BioClinica (United States);Matching variants "Bioclinica SAS" / "BioClinica (United States)";bioclinica;united states
321179;Biocompatibles UK Ltd.;grid.431821.d;;Biocompatibles (United Kingdom);Matching variants "Biocompatibles UK Ltd." / "Biocompatibles (United Kingdom)";Farnham;united kingdom
350921;Biocomputing Platforms, Ltd;grid.424130.0;;Biocomputing Platforms (Finland);Matching variants "Biocomputing Platforms, Ltd" / "Biocomputing Platforms (Finland)";platforms;finland
393661;Biodiversité;grid.464085.b;grid.5805.8;Systematics, Adaptation, Evolution;Matching variants "Systématique\, adaptation\, évolution Biodiversité" / "Systematics, Adaptation, Evolution";Paris;France
