objectID;title;field_categorie_de_societe;field_lien;field_le_slogan;twitter;facebook
3183;aTaDispo;Startups;http://www.atadispo.com;Acheter sur les sites d'annonces en toute sérénité - Eviter les arnaques;https://twitter.com/atadispo;https://www.facebook.com/atadispo
2495;Atalan;SME;http://www.atalan.fr/;Atalan est une société de conseil spécialisée dans l'accessibilité du Web et la sensibilisation au handicap. Elle accompagne les entreprises dans la mise en place de leur politique d'accessibilité.;https://twitter.com/societe_atalan;
5613;Atelier Ben&Jo;Startups;http://atelierben-jo.com/;Agence de communication graphique;;
58;Ateliers Draft;;http://www.ateliers-draft.com/;Atelier de fabrication partagé connecté à un eshop, mettant en commun coworking et fablab.;;
5377;ATHESI;Startups;http://www.athesi.com;Athesi élabore et importe des produits de mobilité et de traçabilité en s'appuyant sur un mode de distribution indirect.;;
5619;AtmosFeel;Startups;https://www.atmosfeel.fr;L'Appli de lecture immersive qui s'adapte à votre humeur et à votre temps d'évasion disponible;https://twitter.com/atmosfeel_exp;https://www.facebook.com/atmosfeel
1614;ATMOTERRA;SME;http://www.atmoterra.com;Conseil Innovant et Durable en Environnement: Faciliter l'utilisation des dernières technologies, innovations et recherches pour résoudre vos problématiques environnementales.;https://twitter.com/atmoterra;
5353;AtmoTrack;Startups;http://atmotrack.fr;Premier réseau de capteurs intelligents et mobiles, qui mesurent la qualité de l'air rue par rue et en temps réel;https://twitter.com/atmotrack;https://www.facebook.com/atmotrack
2991;Atnetplanet South Africa;Startups;http://atnetplanet.co.za/;Atnetplanet S. Africa (JHB) is a communication and digital strategy agency. Specialising in the food industry and the mass-market retailing, Atnetplanet intends to offer its  skills, particularly in the advergaming space and viral application development.;https://twitter.com/@Atnetplanet_SA;
2506;Atos;ETI/Grands Groupes;http://atos.net/fr-fr/accueil.html#;Atos délivre les technologies qui accélèrent le développement de ses clients et les aide à réaliser leur vision de l’entreprise du futur.;https://twitter.com/AtosFR;https://www.facebook.com/AtosFR
4899;Attamwil;Startups;https://attamwil.com;Réalisez votre projet immobilier via le besoin d'épargner d'autres famille. C'est simple et c'est compatible avec l'éthique musulmane;;
1445;AU PAS DE COURSES;Startups;http://www.aupasdecourses.com;Plateforme de livraison de produits frais en provenance des commerces alimentaires de votre quartier;https://twitter.com/aupasdecourses;https://www.facebook.com/aupasdecourses
6443;Aubaine;Startups;https://aubaineapp.fr;Aubaine référence des offres éphémères émises en direct par des commerçants.  Remplir des heures creuses, des services incomplets ou écouler des stocks en urgence, ne sera plus un problème ! Le meilleur de votre ville et en temps réel !;https://twitter.com/AubaineToulouse;https://www.facebook.com/aubainetoulousaine/
1505;AudioSpot;Startups;http://www.audiospot.fr;Application d'accessibilité pour tous;;
4870;Audito;Startups;https://www.audito.fr/;Audito spécialiste de l'e-privacy ;;
349;Augment;;http://augmentedev.com/;Réalité Augmentée pour aide à la vente et design;https://twitter.com/AugmenteDev;https://www.facebook.com/pages/AugmenteDev/190277567680189?ref=hl
2092;AUGMENTED ACOUSTICS;Startups;http://www.augmentedacoustics.com;La garantie d'un son HD personnalisable et multipiste en concert;https://twitter.com/SamAccoceberry;https://www.facebook.com/Samuel-Accoceberry-Studio-277446512317724/
6177;aukazou;Startups;http://aukazou.fr;Aukazou : la solution pour en finir définitivement avec votre dégât des eaux !;https://twitter.com/teamaukazou;https://www.facebook.com/aukazou/
3115;AUTODREAM;Startups;http://www.autopartage.strikingly.com;location de véhicules électriques;https://twitter.com/papillonmonami;https://www.facebook.com/autodreamer
5548;AutoVisual;Startups;https://www.autovisual.com; Dénicher une voiture d'occasion pas chère n'a jamais été aussi facile avec ce nouveau comparateur de prix automobile;;
3502;Aux Petits Oignons;Startups;https://www.aux-petits-oignons.fr/; Solution de création de sites web pour restaurant;https://twitter.com/OPetitsOignons;https://www.facebook.com/opetitsoignons
5246;Auxivia;Startups;http://auxivia.com/fr/;Des verres intelligents pour le suivi et la traçabilité de l’hydratation des personnes âgées;https://twitter.com/antoine_dpnt;
900;Avanti Trading;SME;http://www.avanti-trading.com;Intégrateur de solutions technologiques;;
882;Avanti Trading;SME;https://www.linkedin.com/company/4820841;Intégrateur de solutions technologiques;;
561;AvecMonCafé;;http://www.avecmoncafe.fr;Newsletter de veille hebdo pour les passionnés du web;https://twitter.com/avecmoncafe;https://www.facebook.com/avecmoncafe
3218;Avis de Runners;Startups;http://www.avisderunners.fr;TripAdvisor du Running;https://twitter.com/AvisdeRunners;https://www.facebook.com/avisderunners.fr
579;Avisi;;http://www.avisi.fr;Partage d'expérience et conseils à la demande entre entrepreneurs, par téléphone.;https://twitter.com/Nosservices;https://www.facebook.com/NosServicescom
5241;AVYGEO;Startups;http://www.avygeo.fr/;Le premier guide de voyage participatif et solidaire;https://twitter.com/Avygeo;https://www.facebook.com/AvygeoFr
5400;Awaiio Digital;Startups;http://www.awaiio.com;Awaiio Digital est une agence spécialisée dans la création de startup. Nous accompagnons nos entrepreneurs de l'idée à la levée de fonds.;https://twitter.com/awaiiodigital;https://www.facebook.com/awaiiodigital.
2249;AWAKEN;Startups;http://awaken.fr/fr/awaken-car-fr/;AWAKEN Car, un objet connecté qui peut sauver des vies !;https://twitter.com/AWAKEN_IoT;https://www.facebook.com/pages/AWAKEN/810733192348980
5878;AxBx;SME;http://www.axbx.com;Editeur de logiciels de sécurité innovants : antivirus, parefeu, ulta-sécurité.  Editeur de l'antivirus Français nouvelle génération.;;
471;Axeleo;;http://www.axeleo.com/;L'accélérateur de startups numériques B2B;;
5957;Axelife sas;Startups;http://www.iheartwatch.com;iHeartWatch®, monitors your functional parameters 24/7 in real-time. ;;
2750;Axelor;Startups;http://www.axelor.com/;Axelor est un éditeur de solutions Open Source ERP, CRM et BPM de nouvelle génération. Cloud et mobiles, les applications Axelor s’adaptent en temps réel à la croissance et à l’évolution des entreprises, avec de simples paramétrages et sans développements;https://twitter.com/axelor;https://www.facebook.com/AxelorApps/
1497;AXIOMA FRANCE BIOSTIMULANTS;Startups;http://www.axioma-france.com;Concepteur et fabricant de solutions innovantes pour l'agriculture de demain. Produire  mieux avec moins.;https://twitter.com/AXIOMABIO;https://www.facebook.com/axiomafrance/
5975;Axionable;Startups;https://www.axionable.com;Axionable aide les marques et les enseignes à exploiter la data et l'analytics au service de leur performance.;;
4377;AXYN Robotique;Startups;http://www.axyn.fr;Soyez présent a distance, deplacez vous et communiquez en temps réel avec Ubbo;https://twitter.com/UBYX_AXYN;https://www.facebook.com/axyn.robotique?fref=ts
1699;Axyntis;ETI/Grands Groupes;http://www.axyntis.com/en/;Axyntis Group is France’s fine chemicals market leader thanks to its industrial capacities (700 m3), six plants and R&D centres located in five different regions across the country.;;
5628;AYKOW;Startups;http://eshop.aykow.fr;Purificateur d'air de nouvelle génération;;
5989;AZAPA;;http://azapa.fr/;Service de mise en relation pour trouver gratuitement et par sms l'artisan le plus proche, au meilleur prix. ;https://twitter.com/AzapaFr;https://www.facebook.com/azapa.fr/reviews
4076;3A Active Asset Allocation;Startups;http://www.active-asset-allocation.com;(Fin) Concepteur de moteurs d'allocation d'actifs (Tech) Plateforme digitale RAFA - Robo Advisor For Advisors;https://twitter.com/ActivAssetAlloc;https://www.facebook.com/activeassetallocation
3498;Bealder Analytics;Startups;http://bealder.com/analytics/;La solution Analytics pour vos espaces physiques.;https://twitter.com/bealder;https://www.facebook.com/bealder/
389;BIME Analytics;;https://fr.bimeanalytics.com/;Plateforme Cloud BI pour explorer, interpréter et analyser des données.;https://twitter.com/bimeanalytics;https://www.facebook.com/BIME.Analytics
5869;BIMP'AIR - PFF;Startups;http://www.bimpair.com;Innovation de rupture dans la gestion d'air et de gaz haute pression via des solutions nomades et rechargeables;https://twitter.com/bimpair;https://www.facebook.com/bimpair
1832;Black Angus Solutions Programmatiques;Startups;http://blackang.us;Black Angus est une entreprise en médias numériques, 100% indépendante, qui offre des solutions de marketing programmatique. Nous permettons aux marques d'atteindre la bonne personne au bon moment au bon endroit , grâce au ciblage d’audiences en ligne.;https://twitter.com/blackangusmedia;https://www.facebook.com/blackangusrtb
5022;BRAND AND CELEBRITIES;Startups;http://brandandcelebrities.com/;La première plateforme en ligne qui simplifie les projets de communication avec des personnalités connues, de la recherche à la contractualisation : ambassadeurs, conférences, animations, influence digitale, placement produit…;https://twitter.com/brandandceleb;https://www.facebook.com/brandandcelebrities
3710;BRENNUS ANALYTICS;Startups;http://www.brennus-analytics.com/;Une intelligence artificielle pour booster ses ventes de façon efficaces et profitable;https://twitter.com/Brennus_A;
1342;Bureaux A Partager;Startups;http://www.bureauxapartager.com;BAP permet aux Indépendants/TPE/PME d’accéder à une offre de bureaux flexible et économique. BAP a comme ambition de moderniser le secteur de l’immobilier professionnel à travers le digital et les nouvelles technologies.;;
784;Business Affairs;;http://www.business-affairs.fr;Créateurs de Business pour TPE/PME;http://twitter.com/;https://www.facebook.com/
183;Buuyers : Avis consommateurs ;;https://www.buuyers.com;Site d'avis consommateurs sur les professionnels, indépendant, collaboratif et non censuré;http://twitter.com/share?url=https://www.buuyers.com&text=Buuyers.com #Influence&via=buuyers;http://www.facebook.com/sharer/sharer.php?u=https://www.buuyers.com
5165;Carpool Arabia;;http://www.carpoolarabia.com;Application mobile de transport partagé a la demande.;https://twitter.com/carpoolarabia;https://www.facebook.com/carpoolarabia
3588;Catalog Air;Startups;http://www.catalog-air.com;Présentez vos produits sur tablette et vendez les instantanément !;;
3619;CAVISTE AUTHENTIQUE;Startups;http://www.cavisteauthentique.com;La 1ère Marketplace de vins dédiée aux cavistes indépendants!;https://twitter.com/cav_authentique/;https://www.facebook.com/cavisteauthentique
3476;Check and Move;Startups;http://www.checkandmove.com;La seule plateforme qui va te permettre d'organiser, créer et découvrir des sessions sportives, compléter ton équipe et garder ta motivation !  #BECOMEAMOVER  ;;
2115;Click and Cheers;Startups;http://www.click-and-cheers.com;Lorsque vous allez boire un verre dans un bar, vous avez la possibilité d’en offrir un à un ami de votre choix. Et ce, gratuitement.;https://twitter.com/clickandcheers;https://www.facebook.com/clickandcheersofficiel/
166;Click and Walk;;http://fr.clicandwalk.com/;Collectez en image et synthétisez les informations commerciales essentielles à votre business;https://twitter.com/clicandwalkfr;https://www.facebook.com/clicandwalkfr
2537;code ADN;Startups;http://www.ihuman.fr;La société Code ADN est une entreprise de lunetterie. Ses valeurs d’innovation créatrice et d’usage s’appuient sur une technologie et une fabrication 100% françaises.;https://twitter.com/iHuman_eyewear;https://www.facebook.com/pages/iHuman/593855444012747
5865;Codes-Avantage;Startups;https://www.codes-avantage.fr;La référence du code promo;;
4806;Commanders Act;Startups;https://www.commandersact.com;Commanders Act aide les équipes digitales à mieux travailler grâce aux données. L’efficacité des solutions marketing et publicitaires en ligne ainsi que la performance sont ainsi améliorées.;https://twitter.com/CommandersAct;https://www.facebook.com/CommandersAct
1401;Cooltech applications;Startups;http://fr.cooltech-applications.com/;Cooltech Applications est la première société au monde à industrialiser et à commercialiser un Système de Réfrigération Magnétique;;
1085;craft ai;SME;http://www.craft.ai/;craft ai est une API d’AI-as-a-service qui permet de créer des apps et objets s'adaptant à chaque utilisateur. craft ai apprend des utilisateurs pour automatiser, recommander, détecter des anomalies.;https://twitter.com/craft_ai;https://www.facebook.com/craftai
2623;Cut Adopters ;Startups;https://www.cutadopters.com;CUT Adopters lance les premières digital haircuts...;;
5018;Deep Algo;Startups;https://www.deepalgo.com/;Deep Algo est une Startup de DataScience. Deep Algo offre une Documentation automatique des Algorithmes en mode SaaS.;https://twitter.com/deep_algo?lang=fr;
